face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\Fairface\detected_faces\790050_face0.jpg,White,White,Male,20-29,"[9.9754602e-01 3.1853542e-05 8.9944893e-04 3.5195837e-06 9.1722504e-06
 7.1425570e-06 1.5027197e-03]",[9.9762291e-01 2.0139723e-03 4.9550537e-05 3.1352075e-04],[9.999999e-01 9.344533e-08],"[4.8762532e-09 3.4614769e-07 2.0297160e-03 8.8140416e-01 1.1496466e-01
 1.5912867e-03 9.6872827e-06 9.8079852e-08 1.4306630e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\Fairface\detected_faces\790099_face0.jpg,Middle Eastern,White,Male,10-19,"[9.2676040e-03 1.3588829e-04 1.4961968e-02 9.9057434e-06 4.6313369e-05
 9.5532753e-04 9.7462302e-01]",[9.6126133e-01 3.2448061e-02 6.4220565e-04 5.6483336e-03],[9.9983859e-01 1.6146102e-04],"[2.0871355e-06 7.1161324e-03 5.1609194e-01 4.6030018e-01 1.6122799e-02
 3.6531541e-04 1.4651330e-06 4.0861845e-08 1.0656893e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\Fairface\detected_faces\790151_face0.jpg,Black,Black,Male,30-39,"[7.1031216e-04 8.3086902e-01 1.5035264e-02 1.1953779e-06 5.9361373e-05
 1.4182760e-01 1.1497207e-02]",[8.2115800e-04 9.3102610e-01 1.8594155e-04 6.7966759e-02],[9.9999952e-01 4.4855125e-07],"[4.9427456e-07 7.4342452e-06 5.6613592e-04 1.5606140e-01 7.5018877e-01
 9.1383666e-02 1.7656782e-03 2.6118603e-05 3.6497278e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\Fairface\detected_faces\790179_face0.jpg,Black,Black,Male,30-39,"[1.4916324e-04 9.9356788e-01 1.7522171e-03 1.7106660e-07 3.4912398e-06
 4.1351332e-03 3.9198392e-04]",[9.1720605e-05 9.9890995e-01 1.8308490e-05 9.7988406e-04],[9.9999386e-01 6.1707483e-06],"[2.51710020e-07 5.75338663e-06 6.27086964e-04 3.13878775e-01
 6.60778463e-01 2.46341620e-02 7.49293322e-05 5.90446348e-07
 1.28126185e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\Fairface\detected_faces\790645_face0.jpg,White,White,Male,20-29,"[0.86718655 0.00100349 0.09514841 0.00096509 0.00379415 0.0021396
 0.02976272]",[0.9437497  0.00446406 0.02162197 0.03016425],[9.9999964e-01 3.7997091e-07],"[1.1905433e-05 6.2194804e-04 3.0084502e-02 5.9054673e-01 3.4741375e-01
 3.0647205e-02 6.5537263e-04 1.8303252e-05 2.5166682e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\Fairface\detected_faces\790707_face0.jpg,Middle Eastern,White,Male,20-29,"[4.4465941e-01 8.9817203e-04 1.6888602e-02 8.3183941e-06 3.1617161e-05
 1.3969642e-04 5.3737414e-01]",[9.4340312e-01 5.2000578e-02 3.5662434e-04 4.2397007e-03],[9.9999398e-01 5.9823165e-06],"[7.4416286e-09 1.7843417e-05 1.1023833e-01 8.8150465e-01 8.2248896e-03
 1.4268478e-05 1.6925659e-08 5.8455002e-10 1.1501633e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\Fairface\detected_faces\790775_face0.jpg,Black,Indian,Male,20-29,"[1.1214119e-03 8.5135436e-01 9.8691925e-02 6.6646631e-04 2.1951199e-02
 2.1788254e-02 4.4263988e-03]",[0.00559786 0.36902574 0.16916636 0.45621014],[9.9998343e-01 1.6510658e-05],"[3.6926731e-06 1.4954650e-04 4.6265263e-02 7.5366563e-01 1.8868235e-01
 1.0969275e-02 2.4854206e-04 1.5319971e-05 4.2407967e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\Fairface\detected_faces\790817_face0.jpg,Middle Eastern,White,Male,20-29,"[1.8412519e-01 3.7695223e-04 2.5967278e-02 3.6661659e-05 9.3976087e-05
 5.6796934e-04 7.8883195e-01]",[9.9557477e-01 6.0222251e-04 2.4962399e-04 3.5733867e-03],[9.9999815e-01 1.8361405e-06],"[1.7078154e-06 3.7272090e-05 1.5686793e-03 5.0787228e-01 4.7916657e-01
 1.1303387e-02 4.9453225e-05 6.7459746e-07 1.5571977e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\Fairface\detected_faces\790828_face0.jpg,White,White,Male,20-29,"[5.1820201e-01 2.4480617e-04 1.6502811e-01 3.9570379e-05 2.4704143e-04
 3.6303042e-03 3.1260821e-01]",[9.8589146e-01 3.5008002e-04 2.4124743e-04 1.3517242e-02],[9.9999958e-01 4.3941347e-07],"[4.0941461e-07 8.9219342e-05 7.5414660e-03 5.2412879e-01 4.5317647e-01
 1.5019368e-02 4.3983535e-05 2.8951885e-07 2.8429887e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\Fairface\detected_faces\790833_face0.jpg,White,White,Male,20-29,"[9.9990273e-01 4.8764896e-08 8.2073884e-06 1.5021376e-06 7.1938780e-07
 1.8606876e-08 8.6834720e-05]",[9.9998820e-01 1.0916740e-06 1.0654660e-05 1.1577575e-07],[1.00000000e+00 1.46347165e-08],"[6.7976131e-08 3.4437315e-05 1.2739137e-01 8.3838135e-01 3.3468619e-02
 7.2115101e-04 2.9435869e-06 3.7952908e-08 3.6968445e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\Fairface\detected_faces\790846_face0.jpg,White,White,Male,30-39,"[9.7575694e-01 3.0219473e-05 5.5661588e-04 1.1895742e-04 1.8882300e-04
 1.2849595e-05 2.3335600e-02]",[9.9498779e-01 2.1839826e-03 2.5833340e-03 2.4489957e-04],[9.9994421e-01 5.5766424e-05],"[1.8437454e-04 1.1673570e-03 2.1763146e-02 4.1763777e-01 4.6669874e-01
 8.6267494e-02 5.7459525e-03 4.9736543e-04 3.7789679e-05]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\Fairface\detected_faces\790957_face0.jpg,Latino_Hispanic,Black,Male,20-29,"[2.3221359e-01 2.0026028e-02 6.8862087e-01 2.3744967e-04 1.0717814e-03
 7.9097440e-03 4.9920596e-02]",[0.21496923 0.6878444  0.00146055 0.09572573],[9.9998361e-01 1.6428412e-05],"[1.1709292e-07 4.5797897e-06 9.3621863e-03 7.3538053e-01 2.4202237e-01
 1.3042396e-02 1.8619103e-04 1.6601426e-06 2.4652671e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\Fairface\detected_faces\790965_face0.jpg,Southeast Asian,Asian,Male,20-29,"[9.8969764e-04 1.8001882e-04 1.5273259e-02 4.0071237e-01 5.8196831e-01
 7.2480820e-04 1.5148066e-04]",[2.5408904e-04 1.9986485e-04 9.9901730e-01 5.2872166e-04],[9.9999988e-01 1.4167505e-07],"[1.2469982e-07 2.2706148e-04 3.8587120e-01 6.0281086e-01 1.0988680e-02
 1.0127518e-04 7.8517894e-07 5.1573227e-08 3.4068320e-10]"
