face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1011486_face0.jpg,White,White,Male,20-29,"[6.9499063e-01 1.5032559e-04 8.9228787e-02 9.0536516e-05 3.6855327e-04
 4.3069146e-04 2.1474043e-01]",[0.99335474 0.00205226 0.00260708 0.00198595],[9.9999964e-01 3.4171680e-07],"[1.1263592e-07 1.2183669e-05 4.9533276e-03 8.2184386e-01 1.7125389e-01
 1.9310258e-03 5.5352066e-06 9.4889401e-08 1.0677760e-09]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1011488_face0.jpg,White,White,Male,20-29,"[9.8863953e-01 2.0551340e-06 4.3563358e-04 3.5287889e-07 1.3501274e-06
 3.6895281e-06 1.0917432e-02]",[9.9992007e-01 3.3544427e-05 2.7605488e-06 4.3631768e-05],[9.9997860e-01 2.1397784e-05],"[7.7200883e-07 1.8014117e-04 2.3982478e-02 8.6608410e-01 1.0819245e-01
 1.5568985e-03 3.1625518e-06 3.5995317e-08 8.9919022e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1011491_face0.jpg,White,White,Male,10-19,"[8.4872818e-01 5.8545365e-06 4.5082406e-03 2.6035323e-05 3.0332112e-05
 1.4093564e-05 1.4668721e-01]",[9.9985003e-01 1.0416739e-04 1.7592538e-05 2.8263396e-05],[9.9998599e-01 1.3983179e-05],"[1.3401837e-08 4.0721358e-04 9.1507030e-01 8.4149696e-02 3.6899393e-04
 3.8186749e-06 7.7888327e-09 1.8876073e-10 3.0957038e-12]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1011492_face0.jpg,White,White,Male,20-29,"[9.6408468e-01 2.4997544e-06 1.6584625e-03 2.3470193e-04 1.5397600e-04
 3.9051240e-05 3.3826686e-02]",[9.6991318e-01 3.0593063e-05 2.9919781e-02 1.3648903e-04],[9.9999994e-01 5.6916001e-08],"[3.6740914e-08 1.3876313e-04 3.4887007e-01 6.4586776e-01 5.1001669e-03
 2.3197968e-05 3.7798291e-08 5.1597221e-10 1.0298487e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1011494_face0.jpg,White,White,Male,20-29,"[9.5836437e-01 3.3371023e-05 7.4602184e-03 1.7145500e-04 2.1421697e-04
 1.4159443e-05 3.3742201e-02]",[9.9746454e-01 3.6754319e-04 2.1168683e-03 5.1002120e-05],[0.99840665 0.00159336],"[1.2259970e-06 3.2724795e-04 1.5742896e-01 6.9871736e-01 1.2929727e-01
 1.3985457e-02 2.3562572e-04 6.7132673e-06 1.8684233e-07]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1011495_face0.jpg,White,White,Male,20-29,"[9.9419588e-01 2.9950203e-07 1.0547906e-03 1.1809321e-04 6.6101959e-05
 3.9536117e-06 4.5609297e-03]",[9.9663866e-01 1.2778811e-05 3.1263935e-03 2.2223539e-04],[9.9999934e-01 6.8354905e-07],"[2.5329104e-08 5.9622598e-06 1.4373266e-02 9.3652362e-01 4.8896082e-02
 2.0077493e-04 2.4241814e-07 2.7232003e-09 3.9313493e-11]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1011498_face0.jpg,White,White,Male,20-29,"[7.6570964e-01 7.8055746e-06 2.6063663e-03 1.0895227e-05 2.4082672e-05
 1.7950875e-05 2.3162320e-01]",[9.9899358e-01 9.0557843e-04 7.7958954e-05 2.2803482e-05],[9.9999982e-01 1.8066395e-07],"[4.7487316e-09 9.0398146e-07 3.8688492e-03 8.1196618e-01 1.8231949e-01
 1.8399978e-03 4.4577901e-06 3.2695262e-08 5.9328947e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1011521_face0.jpg,White,White,Male,20-29,"[6.3031846e-01 6.3325017e-05 2.7252655e-02 1.5816644e-04 1.9696646e-04
 4.1790729e-04 3.4159252e-01]",[9.9654984e-01 1.4123078e-04 3.2043864e-04 2.9884295e-03],[9.9999619e-01 3.7632624e-06],"[1.0450161e-05 1.2384083e-03 4.3688126e-02 8.5008341e-01 1.0395725e-01
 1.0198343e-03 2.5255661e-06 4.7487926e-08 9.4419406e-10]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1011560_face0.jpg,Middle Eastern,White,Male,20-29,"[7.4123710e-02 2.0420492e-04 3.0922301e-02 9.4832039e-06 4.5106266e-05
 3.0789408e-04 8.9438730e-01]",[0.9663969  0.00740769 0.00330903 0.02288634],[9.9999994e-01 9.0671691e-08],"[3.8585895e-07 1.8640656e-04 6.3582160e-02 7.3658121e-01 1.8999599e-01
 9.5651997e-03 8.6895765e-05 1.7720506e-06 1.4186358e-08]"
D:\Uni\Ulm\Master\Hiwi-Forschung-und-Lehre\FairFace\detected_faces\1011562_face0.jpg,White,White,Male,20-29,"[9.8970145e-01 1.4879154e-06 6.4282520e-03 6.2401305e-05 1.6002006e-04
 4.7660760e-05 3.5987783e-03]",[9.8339772e-01 7.3530871e-05 5.3177248e-03 1.1210976e-02],[9.9999750e-01 2.5066086e-06],"[1.1002181e-08 1.7868049e-05 2.1767233e-01 7.5604141e-01 2.5705986e-02
 5.5907946e-04 3.3487404e-06 3.2694906e-08 5.2479904e-10]"
